N = 1024

Intersection points:
(318,142303, 994,220581)
(350,324524, 994,220581)
(623,387939, 994,057007)
(686,423767, 994,056946)
(206,633148, 993,690308)
(350,324524, 993,690247)
(350,324524, 990,810547)
(401,752960, 990,810669)
(623,387939, 990,810547)
(686,423767, 990,810608)
(841,273865, 990,810669)
(623,387939, 990,327576)
(686,423767, 990,327576)
(209,028122, 987,201538)
(350,324524, 987,201599)
(623,387939, 987,201599)
(835,851501, 987,201538)
(841,273865, 987,201477)
(468,893066, 983,906860)
(40,266155, 981,417175)
(468,893066, 981,417175)
(670,716187, 972,939819)
(670,716187, 965,629578)
(693,898376, 965,629578)
(777,257507, 965,629517)
(399,545197, 963,134094)
(460,824860, 963,134155)
(693,898376, 963,134094)
(696,072754, 963,134094)
(777,257507, 963,134033)
(542,658569, 956,835327)
(693,898376, 956,835266)
(696,072754, 956,835327)
(698,256714, 956,835266)
(493,328735, 942,592590)
(536,368835, 942,592590)
(542,658569, 942,592590)
(693,898376, 942,592590)
(696,072754, 942,592651)
(698,256714, 942,592651)
(176,918625, 942,467957)
(493,328735, 942,467896)
(493,328735, 937,915283)
(536,368835, 937,915283)
(575,251831, 937,915344)
(696,072754, 937,915283)
(698,256714, 937,915283)
(698,256714, 936,803345)
(176,918625, 935,983459)
(698,256714, 935,284790)
(822,665283, 935,284790)
(868,661743, 935,284851)
(493,328735, 934,512207)
(536,368835, 934,512329)
(21,686316, 934,106079)
(40,266155, 934,105957)
(176,918625, 934,106079)
(493,328735, 934,106018)
(536,368835, 934,106018)
(493,328735, 931,749268)
(536,368835, 931,749268)
(761,466980, 931,749207)
(951,319824, 931,749207)
(176,918625, 930,064453)
(190,590210, 930,064392)
(536,368835, 930,064514)
(190,590210, 927,048035)
(218,429031, 927,048035)
(536,368835, 927,048035)
(597,648743, 926,531494)
(924,535156, 926,531555)
(951,319824, 926,531494)
(419,590424, 923,269897)
(924,535156, 922,752563)
(265,175812, 922,449463)
(190,590210, 917,417847)
(562,609375, 915,299866)
(576,039063, 915,299866)
(686,055237, 915,299866)
(817,654663, 915,299866)
(265,175812, 913,552612)
(566,590637, 910,274170)
(817,654663, 910,274109)
(895,157654, 910,274109)
(566,590637, 908,471436)
(513,600647, 906,072266)
(566,590637, 906,072266)
(381,025269, 903,351990)
(513,600647, 901,074402)
(566,590637, 901,074402)
(895,157654, 899,653687)
(924,535156, 899,653687)
(513,600647, 897,478699)
(566,590637, 897,478699)
(744,613342, 897,478699)
(895,157654, 897,478638)
(895,157654, 895,113159)
(951,319824, 895,113098)
(945,891052, 895,113098)
(955,998474, 895,113098)
(293,507568, 886,459045)
(513,600647, 886,459045)
(566,590637, 886,459106)
(744,613342, 886,459045)
(915,289795, 886,459045)
(293,507568, 883,101318)
(293,507568, 881,689575)
(744,613342, 875,680481)
