N = 4096

Intersection points:
(350,324524, 996,933716)
(578,724731, 996,933655)
(623,387939, 996,933655)
(350,324524, 995,666626)
(595,393677, 995,666626)
(623,387939, 995,666626)
(595,393677, 994,285889)
(623,387939, 994,285950)
(686,423767, 994,285889)
(350,324524, 994,220581)
(206,633148, 994,087219)
(595,393677, 994,087219)
(686,423767, 994,087219)
(595,393677, 994,057068)
(686,423767, 994,056946)
(206,633148, 993,690308)
(206,633148, 993,161560)
(459,680511, 993,161560)
(686,423767, 993,161560)
(209,028122, 990,899597)
(401,752960, 990,810669)
(432,216827, 990,810608)
(686,423767, 990,810608)
(869,238159, 990,810608)
(901,164978, 990,810547)
(401,752960, 990,503784)
(432,216827, 990,503784)
(869,238159, 989,438110)
(901,164978, 989,438110)
(931,273132, 989,438110)
(432,216827, 988,728638)
(584,597412, 988,592957)
(209,028122, 987,496582)
(259,801636, 987,496582)
(209,028122, 987,477356)
(259,801636, 987,477356)
(584,597412, 987,477295)
(621,785583, 987,477356)
(794,608215, 987,477356)
(209,028122, 987,201538)
(584,597412, 987,201477)
(621,785583, 987,201538)
(621,785583, 986,541077)
(905,407288, 986,126526)
(920,492737, 986,126587)
(905,407288, 985,632935)
(922,073486, 985,633057)
(931,273132, 985,632996)
(955,588928, 985,632996)
(956,223267, 985,632996)
(922,073486, 984,982605)
(931,273132, 984,982666)
(955,588928, 984,982605)
(956,223267, 984,982727)
(468,893066, 983,906860)
(571,087219, 983,906860)
(922,073486, 983,798096)
(931,273132, 983,798096)
(571,087219, 983,301880)
(40,266155, 982,934082)
(42,380451, 982,934082)
(45,762478, 982,934021)
(149,734024, 982,933960)
(229,406113, 982,934021)
(571,087219, 982,729187)
(571,087219, 982,650269)
(40,266155, 981,417175)
(160,714859, 981,417175)
(571,087219, 981,417114)
(571,087219, 980,851379)
(759,948669, 980,851379)
(160,714859, 980,621582)
(571,087219, 980,621582)
(931,273132, 980,621582)
(571,087219, 980,319336)
(268,307617, 978,670410)
(160,714859, 977,601013)
(268,307617, 977,600952)
(571,087219, 977,600952)
(630,634277, 977,600952)
(160,714859, 977,163879)
(571,087219, 977,163879)
(630,634277, 977,163879)
(571,087219, 976,117554)
(630,634277, 976,117615)
(670,716187, 976,117554)
(160,714859, 975,965454)
(670,716187, 975,500732)
(383,193665, 974,955933)
(383,193665, 973,989258)
(533,969238, 973,989197)
(383,193665, 973,859375)
(160,714859, 972,939697)
(533,969238, 972,939758)
(571,087219, 972,939758)
(630,634277, 972,939819)
(670,716187, 972,939819)
(160,714859, 972,444885)
(533,969238, 972,444885)
(630,634277, 972,444946)
(670,716187, 972,444885)
(777,257507, 972,444885)
(533,969238, 972,248169)
(670,716187, 972,248230)
(533,969238, 971,068176)
(670,716187, 971,068115)
(693,898376, 971,068176)
(693,898376, 970,826172)
(777,257507, 970,826172)
(83,935860, 969,945496)
(83,935860, 969,301331)
(492,164978, 968,674072)
(533,969238, 968,674133)
(540,075562, 968,674072)
(693,898376, 968,674072)
(748,747009, 968,674133)
(777,257507, 968,674072)
(693,898376, 968,363586)
(533,969238, 968,057129)
(540,075562, 968,057190)
(693,898376, 968,057190)
(492,164978, 967,929504)
(533,969238, 967,929565)
(540,075562, 967,929626)
(693,898376, 967,929565)
(931,273132, 967,929565)
(956,223267, 967,929565)
(977,209778, 967,929504)
(533,969238, 967,202454)
(540,075562, 967,202454)
(693,898376, 967,164429)
(533,969238, 966,811035)
(540,075562, 966,811035)
(693,898376, 966,811096)
(533,969238, 965,629517)
(540,075562, 965,629578)
(693,898376, 965,629578)
(708,571106, 965,629517)
(283,469513, 963,134094)
(333,267212, 963,134033)
(350,539154, 963,134094)
(460,824860, 963,134155)
(518,540771, 963,134033)
(533,969238, 963,134094)
(540,075562, 963,134094)
(693,898376, 963,134094)
(696,072754, 963,134094)
(708,571106, 963,134033)
(754,112549, 963,134033)
(693,898376, 962,980408)
(708,571106, 962,980347)
(931,273132, 961,565002)
(956,223267, 961,565002)
(956,187195, 961,565002)
(283,469513, 961,429810)
(350,539154, 961,429810)
(518,540771, 961,429749)
(283,469513, 960,927307)
(350,539154, 960,927429)
(515,240417, 960,927368)
(283,469513, 960,778015)
(350,539154, 960,778015)
(518,540771, 960,778137)
(540,075562, 960,778076)
(693,898376, 960,778076)
(708,571106, 960,778076)
(283,469513, 960,672302)
(350,539154, 960,672363)
(518,540771, 960,672302)
(540,075562, 960,672241)
(693,898376, 960,672363)
(931,273132, 960,672302)
(947,643433, 960,672363)
(956,187195, 960,672424)
(518,540771, 959,983704)
(540,075562, 959,983643)
(693,898376, 959,102295)
(848,505920, 959,102295)
(931,273132, 959,102295)
(168,026154, 957,912231)
(283,469513, 957,912170)
(283,469513, 957,301331)
(518,540771, 957,301270)
(540,075562, 957,301270)
(651,824524, 957,301331)
(693,898376, 957,301331)
(698,256714, 957,301331)
(518,540771, 957,251465)
(651,824524, 957,251404)
(698,256714, 957,251404)
(853,011963, 957,251404)
(168,026154, 956,835266)
(283,469513, 956,835327)
(518,540771, 956,835327)
(651,824524, 956,835327)
(698,256714, 956,835266)
(853,011963, 956,835266)
(168,026154, 956,833008)
(283,469513, 956,833008)
(698,256714, 956,832947)
(698,256714, 956,435547)
(83,935860, 955,940552)
(90,967651, 955,940552)
(168,026154, 955,940552)
(698,256714, 954,789551)
(83,935860, 952,341980)
(168,026154, 952,341980)
(168,026154, 951,374451)
(552,901855, 951,374390)
(493,328735, 949,147644)
(536,368835, 949,147644)
(552,901855, 949,147644)
(83,935860, 948,970337)
(536,368835, 948,592041)
(552,901855, 948,592041)
(536,368835, 948,574890)
(552,901855, 948,574768)
(939,150452, 947,846985)
(176,918625, 946,068420)
(284,169739, 946,068420)
(493,328735, 945,282471)
(536,368835, 945,282532)
(552,901855, 945,282532)
(590,018127, 945,282471)
(661,859985, 945,282471)
(692,648621, 945,282471)
(768,605591, 945,282532)
(242,313629, 943,885986)
(536,368835, 943,489014)
(552,901855, 943,489014)
(536,368835, 943,452393)
(552,901855, 943,452332)
(536,368835, 942,592590)
(552,901855, 942,592590)
(661,859985, 942,592590)
(131,055649, 942,467957)
(176,918625, 942,467957)
(242,313629, 942,467957)
(257,239166, 942,467896)
(511,883026, 942,467957)
(18,143892, 942,171631)
(21,679520, 942,171692)
(21,686316, 942,171753)
(33,371807, 942,171753)
(71,806908, 942,171753)
(93,161049, 942,171692)
(131,055649, 942,171692)
(176,918625, 942,171753)
(511,883026, 942,171631)
(536,368835, 942,171631)
(226,417236, 940,875244)
(536,368835, 940,875244)
(84,155022, 939,899231)
(93,161049, 939,899292)
(131,055649, 939,899292)
(150,696869, 939,899292)
(335,599243, 939,089783)
(849,877014, 937,706055)
(868,661743, 937,706055)
(888,697266, 937,705994)
(355,099426, 937,498108)
(572,392883, 937,498108)
(808,040039, 937,498047)
(572,392883, 936,803345)
(461,078400, 936,216003)
(572,392883, 936,216125)
(178,143494, 936,075378)
(461,078400, 936,075439)
(808,040039, 936,075378)
(849,877014, 936,075317)
(71,806908, 935,983398)
(84,155022, 935,983521)
(93,161049, 935,983459)
(131,055649, 935,983459)
(150,696869, 935,983459)
(178,143494, 935,983459)
(178,143494, 935,807800)
(849,877014, 935,284851)
(868,661743, 935,284851)
(888,697266, 935,284790)
(461,078400, 934,512268)
(745,339172, 934,512268)
(18,143892, 934,106079)
(21,679520, 934,106018)
(21,686316, 934,106079)
(71,806908, 934,106079)
(93,161049, 934,106018)
(131,055649, 934,106018)
(150,696869, 934,106018)
(178,143494, 934,106079)
(461,078400, 934,106018)
(461,078400, 931,749268)
(849,877014, 931,749268)
(951,319824, 931,749207)
(245,078857, 931,241394)
(281,192780, 931,241394)
(245,078857, 930,466980)
(281,192780, 930,466980)
(71,806908, 930,064514)
(95,135689, 930,064453)
(131,055649, 930,064453)
(178,143494, 930,064514)
(190,590210, 930,064392)
(824,373047, 929,194153)
(71,806908, 928,552124)
(95,135689, 928,552063)
(131,055649, 928,552124)
(159,469666, 928,552124)
(178,143494, 928,552185)
(190,590210, 928,552063)
(221,442520, 928,552063)
(177,597519, 927,866577)
(190,590210, 927,866455)
(177,597519, 927,821045)
(190,590210, 927,820984)
(218,429031, 927,821106)
(579,221130, 927,821045)
(71,806908, 927,048035)
(95,135689, 927,048096)
(190,590210, 927,048035)
(218,429031, 927,048035)
(824,373047, 926,970642)
(951,319824, 926,970581)
(824,373047, 926,531494)
(924,535156, 926,531555)
(951,319824, 926,531494)
(71,806908, 925,949097)
(824,373047, 925,384094)
(924,535156, 925,384094)
(71,806908, 925,359924)
(419,590424, 925,184570)
(419,590424, 923,955261)
(419,590424, 923,269897)
(824,373047, 923,269958)
(809,691589, 923,105652)
(824,373047, 923,105713)
(924,535156, 922,752563)
(265,175812, 922,449463)
(282,509491, 922,449524)
(71,806908, 922,233215)
(197,525436, 922,233154)
(532,629700, 922,233215)
(532,629700, 917,660950)
(686,055237, 917,660950)
(773,012146, 917,660950)
(197,525436, 917,417908)
(223,204254, 917,417908)
(279,921997, 917,270752)
(428,793304, 917,270691)
(532,629700, 917,270752)
(686,055237, 917,270691)
(773,012146, 917,270691)
(817,654663, 917,270752)
(895,157654, 917,270752)
(279,921997, 916,711243)
(428,793304, 916,711243)
(532,629700, 916,711304)
(773,012146, 916,711304)
(817,654663, 916,711243)
(895,157654, 916,711304)
(924,535156, 916,711182)
(951,319824, 916,711182)
(279,921997, 915,659607)
(393,896637, 915,659546)
(532,629700, 915,659607)
(562,609375, 915,659546)
(576,039063, 915,659607)
(532,629700, 915,299866)
(562,609375, 915,299866)
(576,039063, 915,299866)
(817,654663, 915,299866)
(57,107330, 915,268066)
(71,806908, 915,268005)
(81,928490, 915,268005)
(279,921997, 915,268066)
(393,896637, 915,268066)
(396,963074, 915,268066)
(532,629700, 915,268127)
(576,039063, 915,268005)
(532,629700, 914,499084)
(817,654663, 914,499146)
(393,896637, 914,067749)
(532,629700, 914,067749)
(338,342438, 913,552673)
(393,896637, 913,552673)
(71,806908, 912,825378)
(338,342438, 912,825378)
(393,896637, 912,825378)
(817,654663, 912,623657)
(393,896637, 912,471680)
(566,590637, 912,471680)
(264,967133, 911,124695)
(521,987915, 910,274109)
(566,590637, 910,274170)
(264,967133, 910,103333)
(393,896637, 910,103333)
(521,987915, 910,103210)
(566,590637, 910,103271)
(71,806908, 909,730652)
(15,101851, 909,440979)
(18,143892, 909,440979)
(21,679520, 909,441101)
(21,686316, 909,441040)
(71,806908, 909,441101)
(264,967133, 909,441040)
(521,987915, 908,471375)
(566,590637, 908,471436)
(564,948669, 908,471436)
(71,806908, 908,171692)
(393,896637, 907,370117)
(448,662170, 907,370117)
(488,852570, 907,370239)
(264,967133, 907,330811)
(448,662170, 907,330811)
(521,987915, 907,330750)
(566,590637, 907,330811)
(521,987915, 906,072266)
(566,590637, 906,072266)
(521,987915, 904,772827)
(566,590637, 904,772827)
(264,967133, 904,728943)
(521,987915, 904,728882)
(71,806908, 903,351990)
(194,319901, 903,351990)
(264,967133, 903,351990)
(324,016815, 903,351990)
(21,679520, 903,307983)
(21,686316, 903,307922)
(194,319901, 903,290405)
(264,967133, 903,290405)
(264,967133, 902,161438)
(521,987915, 902,161438)
(264,967133, 902,145630)
(521,987915, 902,145630)
(744,613342, 902,145569)
(264,967133, 901,864380)
(521,987915, 901,074402)
(264,967133, 900,662109)
(521,987915, 900,662109)
(521,987915, 899,628357)
(744,613342, 899,628418)
(509,138397, 898,397461)
(521,987915, 898,397522)
(718,903076, 897,478699)
(744,613342, 897,478699)
(718,903076, 897,072754)
(939,328125, 897,072815)
(955,998474, 897,072815)
(965,182007, 897,072815)
(977,865417, 897,072754)
(113,361000, 896,991394)
(939,328125, 896,657410)
(520,913574, 896,406006)
(675,665588, 895,410583)
(384,491455, 895,389160)
(478,789093, 895,389160)
(520,913574, 895,389221)
(71,806908, 894,697632)
(113,361000, 894,697693)
(151,830139, 894,697693)
(384,491455, 894,697693)
(675,665588, 892,995361)
(293,507568, 892,457214)
(71,806908, 889,892517)
(128,466492, 889,892517)
(151,830139, 889,892517)
(196,835159, 889,892578)
(239,114456, 889,892578)
(478,789093, 889,687134)
(293,507568, 888,577698)
(384,491455, 888,577759)
(478,789093, 888,577637)
(513,974243, 888,577698)
(520,913574, 888,577698)
(675,665588, 888,577637)
(293,507568, 888,419556)
(384,491455, 888,419556)
(478,789093, 888,419495)
(520,913574, 888,419556)
(675,665588, 888,419556)
(128,466492, 886,922729)
(151,830139, 886,922668)
(167,389923, 886,922668)
(293,507568, 886,922729)
(384,491455, 886,922668)
(478,789093, 886,922729)
(520,913574, 886,922729)
(128,466492, 886,897827)
(151,830139, 886,897949)
(167,389923, 886,897888)
(293,507568, 886,897949)
(384,491455, 886,897949)
(478,789093, 886,897888)
(520,913574, 886,897949)
(675,665588, 886,897888)
(700,623047, 886,897888)
(128,466492, 886,459045)
(293,507568, 886,459045)
(384,491455, 886,459045)
(520,913574, 886,459045)
(675,665588, 886,459045)
(700,623047, 886,459045)
(915,289795, 886,459045)
(128,466492, 886,422363)
(520,913574, 886,422363)
(675,665588, 886,422302)
(700,623047, 886,422424)
(232,056198, 884,861267)
(520,913574, 884,413452)
(700,623047, 884,413452)
(128,466492, 883,424622)
(520,913574, 883,424622)
(520,913574, 882,905640)
(520,913574, 882,074524)
(700,623047, 882,074585)
(695,718689, 882,074524)
(919,366150, 882,074585)
(959,191284, 882,074524)
(520,913574, 881,689575)
(128,466492, 880,991760)
(229,292450, 880,991760)
(279,380859, 880,991760)
(520,913574, 880,991821)
(919,366150, 880,479980)
(279,380859, 880,424377)
(128,466492, 879,335144)
(674,183105, 877,787476)
(695,718689, 877,787537)
(919,366150, 877,787476)
(959,191284, 877,787476)
(674,183105, 876,677246)
(695,718689, 876,677185)
(919,366150, 876,677185)
(944,117676, 876,677246)
(674,183105, 875,770264)
(21,686316, 875,743774)
(128,466492, 875,743713)
(674,183105, 875,743774)
(674,183105, 875,680481)
(128,466492, 874,436890)
(547,502136, 874,436890)
(128,466492, 873,547424)
(335,584869, 873,547363)
(416,941406, 873,547363)
(416,941406, 873,524719)
(547,502136, 873,524719)
(737,258362, 872,679382)
(919,366150, 872,679382)
(273,876129, 872,665283)
(320,207825, 872,665222)
(416,941406, 872,665161)
(674,183105, 872,665161)
(919,366150, 872,665283)
(919,366150, 872,651855)
(21,686316, 871,140503)
(94,764832, 871,140503)
(181,998611, 871,140503)
(255,304459, 871,140503)
(273,876129, 871,140503)
(320,207825, 871,140503)
(323,133484, 871,140503)
(416,941406, 871,140503)
(538,106445, 871,140442)
(574,950134, 871,140564)
(674,183105, 871,140442)
(574,950134, 870,711548)
(674,183105, 870,711487)
(416,941406, 870,357727)
(94,764832, 869,762695)
(105,546593, 869,762573)
(138,055450, 869,762634)
(181,998611, 869,762634)
(255,304459, 869,762634)
(273,876129, 869,762573)
(416,941406, 869,762573)
(515,278015, 869,762634)
(538,106445, 869,762634)
(181,998611, 869,066528)
(273,876129, 869,066589)
(324,260529, 869,066589)
(181,998611, 868,566711)
(273,876129, 867,817688)
(246,690216, 863,974365)
(273,876129, 863,974365)
(284,800781, 863,974365)
(387,059204, 863,974365)
(643,096863, 863,974365)
(643,096863, 863,742126)
(217,766708, 863,161438)
(246,690216, 863,161377)
(217,766708, 862,403076)
(273,876129, 862,403015)
(284,800781, 862,403015)
(643,096863, 862,403076)
(717,790222, 862,403076)
(217,766708, 860,689514)
(273,876129, 860,689453)
(284,800781, 860,689575)
(77,691971, 859,860291)
(217,766708, 859,860352)
(273,876129, 859,860291)
(284,800781, 859,860352)
(217,766708, 859,761108)
(273,876129, 859,761108)
(591,278198, 859,761230)
(643,096863, 859,747070)
(717,790222, 859,406067)
(38,172958, 858,776733)
(41,883884, 858,776672)
(217,766708, 858,776733)
(273,876129, 858,776672)
(273,876129, 858,597839)
(293,747833, 857,326538)
(293,747833, 856,460449)
(134,665314, 856,398376)
(645,995850, 856,398376)
(837,053955, 856,398376)
(837,053955, 854,078613)
(96,334633, 853,641724)
(121,978760, 853,641663)
(14,318347, 853,399109)
(41,883884, 853,399048)
(96,334633, 853,399109)
(121,978760, 853,399170)
(41,883884, 852,883179)
(409,447845, 852,883118)
(332,132568, 852,420288)
(409,447845, 852,420288)
(560,000732, 852,420288)
(332,132568, 852,298035)
(41,883884, 851,078125)
(131,923737, 851,078186)
(242,941559, 851,078186)
(332,132568, 851,078125)
(409,447845, 851,078186)
(543,749084, 851,078125)
(560,000732, 851,078125)
(837,053955, 851,078186)
(332,132568, 850,956421)
(332,132568, 850,800476)
(409,447845, 850,800537)
(543,749084, 850,800476)
(560,000732, 850,800537)
(837,053955, 850,800537)
(837,053955, 850,559570)
(543,749084, 849,867004)
(560,000732, 849,867004)
(41,883884, 847,890930)
(128,409149, 847,890991)
(143,648560, 847,890930)
(128,409149, 846,745605)
(492,822998, 846,745667)
(520,239380, 846,745605)
(543,749084, 846,745667)
(560,000732, 846,745667)
(826,040222, 846,745667)
(886,780396, 846,745667)
(931,658325, 846,745667)
(961,272705, 846,745605)
