N = 512

Intersection points:
(401,752960, 990,810669)
(623,387939, 990,810547)
(686,423767, 990,810608)
(841,273865, 990,810669)
(209,028122, 987,201538)
(623,387939, 987,201599)
(835,851501, 987,201538)
(841,273865, 987,201477)
(468,893066, 983,906860)
(468,893066, 981,417175)
(468,893066, 972,939697)
(670,716187, 972,939819)
(670,716187, 965,629578)
(777,257507, 965,629517)
(468,893066, 963,134094)
(480,870422, 963,134094)
(696,072754, 963,134094)
(777,257507, 963,134033)
(835,851501, 963,134033)
(841,273865, 963,134033)
(696,072754, 956,835327)
(698,256714, 956,835266)
(835,851501, 956,835327)
(841,273865, 956,835266)
(536,368835, 937,915283)
(685,064392, 937,915283)
(692,648621, 937,915344)
(696,072754, 937,915283)
(698,256714, 937,915283)
(685,064392, 936,803284)
(692,648621, 936,803284)
(698,256714, 936,803345)
(536,368835, 934,512329)
(692,648621, 934,512268)
(536,368835, 931,749268)
(692,648621, 931,749268)
(919,024841, 931,749268)
(951,319824, 931,749207)
(56,438148, 930,064514)
(190,590210, 930,064392)
(536,368835, 930,064514)
(190,590210, 927,048035)
(536,368835, 927,048035)
(597,648743, 926,531494)
(951,319824, 926,531494)
(536,368835, 922,752563)
(597,648743, 922,752563)
(190,590210, 917,417847)
(536,368835, 908,471375)
(895,157654, 895,113159)
(951,319824, 895,113098)
(955,998474, 895,113098)
(151,830139, 883,101257)
(196,835159, 883,101318)
(293,507568, 883,101318)
(413,306641, 883,101257)
(413,306641, 870,357727)
(895,157654, 867,784546)
(217,766708, 863,161438)
(217,766708, 860,689514)
(413,306641, 860,689514)
(151,830139, 859,860352)
(217,766708, 859,860352)
(151,830139, 858,776733)
(217,766708, 858,776733)
(500,753448, 857,110046)
(500,753448, 854,244202)
(289,309448, 837,378113)
(364,285706, 837,378113)
(413,306641, 837,378052)
(96,334633, 833,648621)
(151,830139, 833,648682)
(289,309448, 833,648621)
(413,306641, 833,648621)
(500,753448, 833,648621)
(543,749084, 833,648621)
(96,334633, 832,673645)
(151,830139, 832,673645)
(289,309448, 832,673645)
(413,306641, 832,673645)
(500,753448, 824,031982)
(543,749084, 824,031982)
(500,753448, 821,357300)
(543,749084, 821,357300)
(289,309448, 815,626343)
(309,339752, 815,626282)
(342,482391, 815,626282)
(413,306641, 815,626343)
(543,749084, 815,626343)
(151,830139, 810,812439)
(289,309448, 810,812439)
(309,339752, 810,812500)
(413,306641, 810,812439)
(543,749084, 810,812439)
(151,830139, 786,034485)
(263,825226, 786,034485)
(303,259003, 786,034546)
(356,380219, 786,034485)
(886,780396, 785,278809)
(883,216003, 785,278748)
(413,306641, 773,481873)
(452,788116, 773,481812)
(543,749084, 773,481750)
(356,380219, 769,771423)
(452,788116, 769,771362)
(543,749084, 769,771423)
(886,780396, 769,771484)
(883,216003, 769,771423)
(151,830139, 754,996582)
(393,464874, 751,435242)
(543,749084, 751,435242)
(656,891357, 751,435242)
(151,830139, 750,083740)
(263,825226, 750,083679)
(356,380219, 750,083679)
(393,464874, 750,083679)
(543,749084, 750,083679)
(263,825226, 747,146790)
(356,380219, 747,146790)
(393,464874, 747,146790)
(890,075317, 747,146790)
(151,830139, 742,865662)
(263,825226, 742,865723)
(356,380219, 742,865662)
(406,013000, 742,865723)
(676,380127, 742,865723)
(717,609436, 742,865723)
(676,380127, 732,808777)
(717,609436, 732,808838)
(756,146667, 732,808777)
(717,609436, 731,714355)
(401,142365, 726,248291)
(401,142365, 718,070190)
(238,096832, 717,966614)
(263,825226, 717,966614)
(350,296265, 717,966675)
(136,463043, 712,999634)
(151,830139, 712,999695)
(263,825226, 712,999695)
(350,296265, 712,999695)
(779,778870, 712,999695)
(890,075317, 712,999634)
(779,778870, 711,543640)
(136,463043, 704,194763)
(151,830139, 704,194763)
(173,909180, 704,194824)
(263,825226, 704,194824)
(350,296265, 704,194763)
(263,825226, 702,990479)
(401,349548, 702,990540)
(263,825226, 699,614441)
(136,463043, 691,350830)
(151,830139, 691,350830)
(263,825226, 691,350830)
(401,349548, 691,350891)
(574,940796, 691,350830)
(574,940796, 683,497070)
(574,940796, 682,072266)
(574,940796, 671,484680)
(615,988647, 671,484619)
(81,625160, 669,274475)
(136,463043, 669,274475)
(263,825226, 669,274475)
(574,940796, 664,304321)
(574,940796, 663,082336)
(263,825226, 647,577454)
(263,825226, 645,791382)
(574,940796, 645,791382)
(710,804321, 645,791382)
(890,075317, 645,791382)
(263,825226, 640,099915)
(574,940796, 640,099915)
(263,825226, 636,695923)
(574,940796, 627,857361)
(263,825226, 624,106567)
(412,795197, 624,106567)
(427,917664, 624,106628)
(574,940796, 624,106567)
(574,940796, 617,155273)
(574,940796, 597,458679)
(412,795197, 596,569946)
(453,735901, 596,570007)
(412,795197, 590,889648)
(453,735901, 590,889648)
(574,940796, 590,889709)
(453,735901, 582,143555)
(565,830627, 582,143616)
(574,940796, 582,143555)
(194,135315, 567,213440)
(194,135315, 566,628418)
(795,463623, 556,137207)
(846,493958, 556,137207)
(903,183655, 556,137207)
(763,238342, 549,457947)
(795,463623, 549,457947)
(763,238342, 546,085754)
(795,463623, 546,085754)
(846,493958, 546,085754)
(795,463623, 543,313293)
(846,493958, 543,313232)
(846,493958, 542,869751)
(903,183655, 542,869751)
(740,343689, 527,860657)
(846,493958, 527,860596)
(903,183655, 527,860657)
(903,183655, 520,218262)
(903,183655, 503,018311)
(38,713871, 502,488617)
(312,536194, 502,488617)
(538,914490, 499,766479)
(846,493958, 499,766479)
(846,493958, 496,441345)
(383,957855, 478,772003)
(525,882690, 478,772034)
(538,914490, 478,771973)
(532,753723, 478,771973)
(778,800171, 478,662720)
(846,493958, 478,662689)
(525,882690, 478,602264)
(532,753723, 478,602264)
(383,957855, 471,092529)
(525,882690, 471,092529)
(532,753723, 471,092499)
(525,882690, 469,292328)
(532,753723, 469,292297)
(151,965088, 468,842499)
(525,882690, 468,842499)
(532,753723, 468,842499)
(778,800171, 456,779877)
(785,470093, 456,779846)
(846,493958, 456,779846)
(525,882690, 455,379639)
(532,753723, 455,379669)
(647,474792, 455,379700)
(778,800171, 455,379700)
(785,470093, 455,379669)
(532,753723, 450,834015)
(647,474792, 450,834076)
(778,800171, 450,834045)
(785,470093, 450,834045)
(846,493958, 450,834015)
(532,753723, 450,498047)
(38,713871, 445,108398)
(51,803291, 445,108368)
(820,874756, 436,394745)
(38,713871, 434,179565)
(62,526047, 434,179565)
(287,175293, 433,040405)
(532,753723, 433,040405)
(820,874756, 430,420502)
