N = 2048

Intersection points:
(627,744873, 994,890686)
(685,509705, 994,890686)
(719,661438, 994,890686)
(774,218079, 994,890686)
(846,100891, 994,890686)
(682,391418, 990,079834)
(740,155334, 990,079712)
(336,874603, 988,132813)
(369,057068, 988,132874)
(417,957550, 988,132751)
(418,064056, 988,132813)
(336,874603, 985,040955)
(392,225677, 985,040955)
(417,957550, 985,040955)
(418,064056, 985,041016)
(427,948639, 985,041016)
(417,957550, 984,859802)
(427,948639, 984,859802)
(740,155334, 984,859802)
(832,562256, 984,859802)
(842,736755, 984,859802)
(925,654785, 984,859802)
(336,874603, 983,984741)
(392,225677, 983,984802)
(427,948639, 983,984802)
(842,736755, 980,246826)
(435,050537, 976,769775)
(453,931091, 976,769775)
(472,974121, 976,769775)
(763,505127, 974,070251)
(770,135315, 974,070313)
(392,225677, 973,419250)
(390,772095, 973,419250)
(435,050537, 973,419250)
(453,931091, 973,419312)
(472,974121, 973,419312)
(252,944641, 970,498352)
(303,424713, 970,498352)
(346,134186, 970,498413)
(392,225677, 970,498352)
(682,458191, 968,380798)
(763,505127, 968,380798)
(842,736755, 968,380859)
(872,293640, 968,380798)
(252,944641, 962,933777)
(303,424713, 962,933838)
(322,163574, 962,933777)
(392,225677, 962,933716)
(453,931091, 962,933777)
(472,974121, 962,933777)
(512,296997, 962,933777)
(524,732361, 962,933716)
(654,645691, 962,933777)
(663,700073, 962,933777)
(682,458191, 962,933838)
(524,732361, 961,348145)
(551,449463, 961,348267)
(654,645691, 961,348206)
(663,700073, 961,348206)
(682,458191, 961,348267)
(796,159058, 961,348206)
(918,046082, 961,348206)
(925,654785, 961,348328)
(931,135071, 961,348206)
(958,403992, 961,348267)
(303,424713, 960,017761)
(322,163574, 960,017822)
(453,931091, 960,017761)
(524,732361, 960,017761)
(542,610718, 960,017822)
(551,449463, 960,017822)
(599,484802, 960,017761)
(654,645691, 960,017761)
(663,700073, 960,017822)
(768,923950, 960,017822)
(925,654785, 960,017761)
(931,135071, 960,017822)
(40,165245, 958,452515)
(48,853397, 958,452454)
(71,685966, 958,452515)
(97,845909, 958,452515)
(252,944641, 954,766174)
(303,424713, 954,766174)
(306,811340, 954,766174)
(322,163574, 954,766113)
(524,732361, 954,766113)
(542,610718, 954,766113)
(551,449463, 954,766113)
(663,700073, 954,766113)
(681,598999, 954,766113)
(728,732788, 954,766113)
(738,349792, 954,766052)
(768,923950, 954,766113)
(542,610718, 952,096802)
(551,449463, 952,096863)
(663,700073, 952,096802)
(738,349792, 952,096802)
(850,534607, 952,096802)
(869,735413, 952,096741)
(931,135071, 952,096802)
(850,534607, 951,285889)
(869,735413, 951,285950)
(931,135071, 951,285950)
(222,458832, 950,845337)
(252,944641, 950,845276)
(303,424713, 950,845276)
(306,811340, 950,845337)
(534,502808, 944,285767)
(542,610718, 944,285706)
(588,306152, 944,285767)
(595,753174, 944,285706)
(663,700073, 944,285828)
(738,349792, 944,285706)
(789,380737, 944,285706)
(850,534607, 944,285706)
(875,079712, 944,285706)
(931,135071, 944,285706)
(949,473572, 944,285767)
(789,380737, 942,658020)
(349,474243, 942,330994)
(406,974670, 942,330994)
(463,843689, 942,331055)
(534,502808, 942,331055)
(542,610718, 942,330994)
(663,700073, 942,331055)
(738,349792, 942,331055)
(789,380737, 942,330994)
(931,135071, 942,330994)
(949,473572, 942,330994)
(981,776001, 942,331055)
(663,700073, 941,785706)
(789,380737, 941,785767)
(406,974670, 941,356628)
(789,380737, 941,065552)
(252,944641, 938,787415)
(303,424713, 938,787476)
(306,811340, 938,787537)
(406,974670, 938,787415)
(542,610718, 938,787476)
(663,700073, 938,787476)
(154,608078, 936,262207)
(222,458832, 936,262268)
(252,944641, 936,262268)
(303,424713, 936,262268)
(347,093994, 936,262268)
(406,974670, 936,262207)
(542,610718, 936,262207)
(649,006226, 936,262268)
(663,700073, 936,262268)
(874,803345, 936,262268)
(907,480164, 936,262207)
(907,136963, 936,262268)
(32,395958, 936,014282)
(40,165245, 936,014221)
(48,853397, 936,014282)
(49,653770, 936,014282)
(48,176170, 936,014343)
(61,056553, 936,014282)
(71,685966, 936,014282)
(71,391884, 936,014282)
(70,894180, 936,014221)
(75,459602, 936,014343)
(84,244247, 936,014282)
(103,644905, 936,014282)
(115,604637, 936,014282)
(130,226608, 936,014343)
(129,674316, 936,014343)
(154,608078, 936,014282)
(222,458832, 936,014282)
(303,424713, 936,014282)
(347,093994, 936,014282)
(406,974670, 936,014282)
(649,006226, 936,014221)
(874,803345, 936,014282)
(71,685966, 926,031067)
(70,894180, 926,031128)
(84,244247, 926,031128)
(103,644905, 926,031128)
(115,604637, 926,031067)
(130,226608, 926,031006)
(154,608078, 926,031067)
(236,406921, 926,031067)
(247,999191, 926,031067)
(261,948517, 926,031128)
(259,585510, 926,031067)
(280,562408, 926,031128)
(303,424713, 926,031067)
(301,127258, 926,031006)
(347,093994, 926,031006)
(518,192688, 926,031128)
(520,788391, 926,031067)
(544,503906, 926,031067)
(600,793396, 926,031128)
(686,694336, 926,031067)
(837,151733, 926,031067)
(874,803345, 926,031067)
(907,480164, 926,031067)
(479,537201, 924,771179)
(518,192688, 924,771179)
(520,788391, 924,771118)
(544,503906, 924,771118)
(600,793396, 924,771179)
(686,694336, 924,771057)
(837,151733, 924,771118)
(843,695251, 924,771118)
(303,424713, 924,675537)
(301,127258, 924,675598)
(347,093994, 924,675598)
(518,192688, 924,675598)
(520,788391, 924,675537)
(600,793396, 924,675598)
(686,694336, 924,675537)
(837,151733, 924,675537)
(874,803345, 924,675598)
(600,793396, 924,293274)
(303,424713, 918,906494)
(347,093994, 918,906555)
(518,192688, 918,906494)
(548,684021, 918,906433)
(600,793396, 918,906494)
(662,821167, 918,906494)
(497,921631, 914,424866)
(518,192688, 914,424927)
(548,684021, 914,424866)
(600,793396, 914,424866)
(600,901733, 914,424927)
(662,821167, 914,424866)
(837,151733, 914,424927)
(874,803345, 914,424927)
(944,282288, 914,424866)
(965,087769, 914,424927)
(981,776001, 914,424927)
(16,290367, 911,523926)
(21,761299, 911,523926)
(27,454735, 911,523926)
(32,395958, 911,523926)
(48,853397, 911,523926)
(61,056553, 911,523987)
(71,685966, 911,523926)
(70,894180, 911,523926)
(103,644905, 911,523926)
(115,604637, 911,523926)
(497,921631, 911,523926)
(518,192688, 909,884399)
(100,830612, 905,732788)
(259,741119, 905,732727)
(298,308960, 905,732727)
(482,920776, 897,862427)
(485,235046, 897,862366)
(518,192688, 897,862366)
(71,685966, 897,803650)
(70,894180, 897,803711)
(73,924240, 897,803650)
(518,192688, 897,803589)
(548,684021, 897,803650)
(574,735413, 897,803650)
(578,362793, 897,803650)
(600,793396, 897,803650)
(600,901733, 897,803650)
(652,428040, 897,803650)
(548,684021, 897,005432)
(578,362793, 897,005493)
(600,901733, 897,005432)
(652,428040, 897,005493)
(820,349731, 897,005432)
(837,151733, 897,005432)
(874,803345, 897,005432)
(518,192688, 896,603271)
(548,684021, 896,603271)
(578,362793, 896,603271)
(518,192688, 890,944824)
(532,740112, 890,944763)
(548,684021, 890,944702)
(578,362793, 890,944763)
(603,984009, 890,944763)
(133,603333, 890,513000)
(263,114685, 890,513123)
(351,606537, 890,513123)
(518,192688, 890,513062)
(548,684021, 890,513062)
(133,603333, 889,586182)
(226,444244, 889,586121)
(351,606537, 889,510193)
(518,192688, 889,510193)
(226,444244, 888,917908)
(518,192688, 888,917908)
(548,684021, 888,917908)
(578,362793, 888,917908)
(603,984009, 888,917908)
(761,807312, 888,917908)
(27,454735, 884,177002)
(32,395958, 884,177002)
(36,206902, 884,176941)
(48,853397, 884,176941)
(71,685966, 884,176941)
(122,291687, 884,176941)
(226,444244, 884,176941)
(301,925049, 884,176941)
(312,299835, 884,176941)
(342,978424, 884,177002)
(515,131897, 884,131348)
(518,192688, 884,131409)
(546,320251, 884,131287)
(548,684021, 884,131348)
(563,754456, 884,131348)
(578,362793, 884,131348)
(603,984009, 884,131287)
(756,733887, 884,131348)
(515,131897, 882,513916)
(518,192688, 882,513916)
(546,320251, 882,513916)
(548,684021, 882,513916)
(563,754456, 882,513855)
(578,362793, 882,513855)
(603,984009, 882,513916)
(662,568115, 882,513916)
(756,733887, 882,513916)
(788,896362, 882,513916)
(211,531464, 881,330261)
(226,444244, 881,330200)
(301,925049, 881,330261)
(320,752747, 881,330261)
(301,925049, 879,371887)
(515,131897, 879,371887)
(518,192688, 879,371826)
(548,684021, 879,371826)
(550,086609, 879,371887)
(662,568115, 879,371826)
(518,192688, 877,192993)
(548,684021, 877,192993)
(854,724915, 877,193054)
(874,803345, 877,192993)
(518,192688, 877,130798)
(548,684021, 877,130737)
(874,803345, 877,130859)
(898,501465, 877,130798)
(548,684021, 874,543457)
(471,890503, 873,756653)
(136,163589, 871,154053)
(179,007767, 871,154053)
(211,531464, 871,154053)
(226,444244, 871,154053)
(240,825409, 871,153992)
(275,478058, 871,154053)
(301,925049, 871,153992)
(427,778778, 871,153992)
(505,145844, 871,154053)
(518,192688, 871,154053)
(548,684021, 871,154053)
(596,100342, 871,154053)
(211,531464, 867,763489)
(240,825409, 867,763489)
(251,272263, 867,763550)
(275,478058, 867,763489)
(301,925049, 867,763550)
(427,778778, 867,763550)
(518,192688, 867,763489)
(518,231201, 867,763489)
(548,684021, 867,763550)
(552,108948, 867,763489)
(399,413574, 866,114258)
(427,778778, 866,114197)
(518,192688, 866,114197)
(548,684021, 866,114197)
(552,108948, 866,114197)
(71,685966, 866,104431)
(110,158386, 866,104431)
(122,291687, 866,104431)
(136,163589, 866,104431)
(140,591797, 866,104431)
(211,531464, 866,104370)
(240,825409, 866,104492)
(251,272263, 866,104492)
(275,478058, 866,104431)
(301,925049, 866,104431)
(211,531464, 866,020569)
(240,825409, 866,020569)
(251,272263, 866,020508)
(275,478058, 866,020508)
(301,925049, 866,020569)
(399,413574, 866,020508)
(427,778778, 866,020569)
(136,163589, 862,796753)
(211,531464, 862,796753)
(240,825409, 862,796753)
(251,272263, 862,796753)
(275,478058, 862,796692)
(399,413574, 862,796692)
(518,192688, 862,796753)
(548,684021, 862,796753)
(518,192688, 861,789368)
(548,684021, 861,789429)
(874,803345, 861,789429)
(879,076111, 861,789429)
(910,240845, 861,789368)
(68,860229, 851,713745)
(71,685966, 851,713745)
(110,158386, 851,713806)
(805,770630, 847,336365)
(475,643585, 846,453369)
(510,192261, 846,453369)
(518,192688, 846,453308)
(548,684021, 846,453369)
(593,885010, 846,453308)
(625,958679, 846,453308)
(700,269348, 846,453369)
(714,686646, 846,453308)
(805,770630, 846,453308)
(930,199036, 846,453308)
(931,516174, 846,453308)
(944,282288, 846,453369)
(942,868286, 846,453369)
(948,099304, 846,453308)
(981,776001, 846,453369)
(194,519455, 845,151550)
(245,226868, 845,151489)
(270,966400, 845,151489)
(296,723907, 845,151428)
(309,270905, 845,151428)
(450,320953, 845,151428)
(475,643585, 845,151428)
(510,192261, 845,151489)
(518,192688, 845,151489)
(488,801544, 844,934570)
(510,192261, 844,934570)
(518,192688, 844,934631)
(548,684021, 844,934570)
(593,885010, 844,934631)
(625,958679, 844,934570)
(700,269348, 844,934631)
(245,226868, 842,612976)
(270,966400, 842,612915)
(296,723907, 842,612915)
(309,270905, 842,612976)
(488,801544, 842,612976)
(510,192261, 842,612976)
(518,192688, 842,612915)
(593,885010, 842,612976)
(625,958679, 842,612976)
(110,158386, 839,891357)
(132,412308, 839,891296)
(137,916153, 839,891357)
(149,909317, 839,891296)
(158,845062, 839,891418)
(245,226868, 839,891296)
(270,966400, 839,891357)
(309,270905, 839,891296)
(488,801544, 839,891357)
(518,192688, 839,891296)
(593,885010, 839,891357)
(805,770630, 839,891357)
(931,516174, 839,891296)
(944,282288, 839,891296)
(16,290367, 838,975586)
(17,991722, 838,975464)
(22,888243, 838,975525)
(27,454735, 838,975525)
(32,395958, 838,975525)
(36,206902, 838,975586)
(35,785854, 838,975525)
(49,192844, 838,975586)
(53,224682, 838,975525)
(68,860229, 838,975525)
(71,685966, 838,975464)
(84,181007, 838,975525)
(245,226868, 836,500732)
(309,270905, 835,244385)
(488,801544, 835,244324)
(518,192688, 835,244385)
(593,885010, 835,244324)
(71,685966, 834,966797)
(84,181007, 834,966858)
(137,916153, 834,966858)
(149,909317, 834,966858)
(181,941742, 834,966858)
(270,966400, 834,966797)
(68,860229, 833,976624)
(67,658127, 833,976624)
(71,685966, 833,976563)
(137,916153, 833,976624)
(149,909317, 833,976624)
(181,941742, 833,976624)
(270,966400, 833,976563)
(488,801544, 833,976624)
(518,192688, 833,976624)
(593,885010, 833,976563)
(638,336731, 833,976624)
(851,264587, 833,976624)
(925,268738, 833,976685)
(851,264587, 832,438660)
(71,685966, 828,984375)
(137,916153, 828,984375)
(138,932648, 828,984375)
(149,909317, 828,984314)
(181,941742, 828,984375)
(68,860229, 827,073120)
(149,909317, 827,073059)
(181,941742, 827,073059)
(392,898376, 827,073059)
(851,264587, 826,954651)
(944,282288, 826,954712)
(948,099304, 826,954651)
(488,801544, 825,282043)
(518,192688, 825,282104)
(593,885010, 825,282104)
(948,099304, 825,282043)
(518,192688, 823,810608)
(593,885010, 823,810669)
(518,192688, 823,592651)
(593,885010, 823,592651)
(149,909317, 822,201965)
(17,991722, 819,033203)
(27,454735, 819,033264)
(36,206902, 819,033264)
(35,785854, 819,033264)
(49,192844, 819,033264)
(68,860229, 819,033264)
(98,385216, 819,033203)
(137,458923, 819,033264)
(149,909317, 819,033264)
(181,941742, 819,033264)
(365,428497, 819,033264)
(98,385216, 817,966980)
(137,458923, 817,966980)
(149,909317, 817,967041)
(310,840607, 816,610718)
(365,428497, 816,610718)
(518,192688, 816,610779)
(593,885010, 816,610718)
(695,655090, 816,610718)
(771,531616, 816,610657)
(695,655090, 816,090576)
(310,840607, 814,807312)
(365,428497, 814,807312)
(593,885010, 814,807312)
(49,192844, 811,175781)
(50,224304, 811,175781)
(68,860229, 811,175781)
(129,432266, 811,175720)
(149,909317, 811,175720)
(203,062836, 811,175781)
(310,840607, 811,175720)
(593,885010, 811,175781)
(720,513245, 811,175720)
(203,062836, 810,034973)
(310,840607, 810,034973)
(641,252258, 810,034973)
(720,513245, 810,035034)
(720,513245, 809,986511)
(129,432266, 801,392700)
(203,062836, 801,392700)
(275,312317, 801,392639)
(335,911743, 801,392639)
(129,432266, 799,831299)
(203,062836, 799,831421)
(275,312317, 799,831421)
(196,826874, 798,329834)
(275,312317, 798,329773)
(196,826874, 798,170654)
(275,312317, 798,170593)
(720,513245, 794,532349)
(722,998352, 794,532288)
(759,947937, 794,532349)
(768,230042, 794,532288)
(775,160706, 794,532288)
(783,382202, 794,532349)
(768,230042, 793,194519)
(775,160706, 793,194580)
(783,382202, 793,194580)
(873,242676, 793,194580)
(957,223816, 793,194519)
(17,991722, 793,121948)
(25,653542, 793,121948)
(35,785854, 793,121948)
(35,193802, 793,122009)
(49,192844, 793,122009)
(68,860229, 793,122009)
(129,432266, 793,121948)
(196,826874, 793,121948)
(265,414429, 791,352112)
(290,409210, 791,352051)
(452,047821, 791,352051)
(290,409210, 787,541382)
(452,047821, 787,541382)
(613,423767, 784,349121)
(720,513245, 784,349182)
(722,998352, 784,349121)
(754,206787, 784,349182)
(196,826874, 782,459900)
(265,414429, 782,459900)
(261,450287, 782,459900)
(290,409210, 782,459839)
(367,821228, 782,459900)
(593,643921, 782,459900)
(720,513245, 782,459839)
(722,998352, 782,459900)
(754,206787, 782,459839)
(775,160706, 782,459900)
(722,998352, 777,179749)
(754,206787, 777,179749)
(775,160706, 777,179749)
(593,643921, 775,427307)
(722,998352, 775,427307)
(721,364441, 775,427307)
(754,206787, 775,427246)
(775,160706, 775,427307)
(821,962585, 775,427307)
(265,414429, 772,715149)
(290,409210, 772,715027)
(335,932800, 772,715027)
(381,532074, 772,715027)
(25,653542, 770,140503)
(35,785854, 770,140564)
(35,193802, 770,140625)
(49,192844, 770,140564)
(68,860229, 770,140564)
(106,545212, 770,140564)
(144,675735, 770,140625)
(196,826874, 770,140564)
(265,414429, 770,140564)
(290,409210, 770,140625)
(335,932800, 770,140564)
(381,532074, 770,140564)
(390,596039, 770,140564)
(519,897827, 770,140564)
(520,530273, 770,140564)
(722,998352, 770,140564)
(721,364441, 770,140564)
(775,160706, 770,140564)
(821,962585, 770,140564)
(519,897827, 764,713013)
(520,530273, 764,713074)
